green_ratio,yellow_ratio,orange_ratio,avg_temp,max_temp,min_temp,ripeness_stage,taste,quality_grade,buying_recommendation
0.502,0.424,0.074,15.29,17.86,12.07,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.099,0.702,0.199,13.26,15.57,11.29,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.93,0.049,0.021,31.37,34.28,29.84,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.065,0.724,0.211,24.32,27.51,21.0,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.844,0.099,0.057,31.04,33.53,27.77,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.671,0.339,0.01,32.65,35.98,30.47,Color Break,Fermented or mushy,Grade_3,Buy and consume immediately
0.693,0.22,0.087,14.33,16.62,10.89,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.085,0.73,0.185,13.28,14.97,10.95,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.303,0.562,0.135,24.15,26.89,21.36,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.425,0.431,0.144,28.69,31.68,25.69,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.946,0.053,0.01,23.19,26.39,19.93,Unripe,Bitter vegetal,Grade_3,Do not buy
0.869,0.105,0.026,14.13,15.97,11.37,Unripe,Bland or bitter,Grade_3,Do not buy
0.469,0.41,0.121,13.8,16.45,11.36,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.117,0.743,0.14,25.41,28.57,22.82,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.083,0.742,0.175,15.54,17.14,12.9,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.938,0.064,0.01,13.46,16.78,10.45,Unripe,Bland or bitter,Grade_3,Do not buy
0.746,0.355,0.01,25.16,27.81,23.06,Color Break,Mild sweetness,Grade_2,Can buy and ripen
0.458,0.543,0.01,30.41,33.52,27.98,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.926,0.071,0.01,23.55,26.55,21.58,Unripe,Bitter vegetal,Grade_3,Do not buy
0.747,0.3,0.01,25.03,27.19,22.46,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.095,0.606,0.299,23.57,26.49,20.76,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.726,0.38,0.01,14.67,17.11,11.38,Color Break,Bland or bitter,Grade_2,Can buy and ripen
0.262,0.594,0.144,25.03,27.24,23.45,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.842,0.065,0.093,30.24,32.46,28.27,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.536,0.523,0.01,23.18,25.92,21.45,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.719,0.399,0.01,14.1,16.19,10.79,Color Break,Bland or bitter,Grade_2,Can buy and ripen
0.091,0.631,0.278,28.1,31.16,26.16,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.724,0.211,0.065,15.35,18.41,11.98,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.087,0.703,0.21,32.45,35.37,29.32,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.175,0.624,0.201,31.95,34.35,29.33,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.05,0.655,0.295,13.42,16.27,11.35,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.353,0.417,0.23,26.58,30.02,24.52,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.268,0.699,0.033,15.64,17.8,12.77,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.72,0.264,0.016,31.27,34.59,28.46,Color Break,Fermented or mushy,Grade_3,Buy and consume immediately
0.894,0.139,0.01,15.72,19.14,12.89,Unripe,Bitter vegetal,Grade_3,Do not buy
0.091,0.703,0.206,30.16,32.59,26.89,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.488,0.442,0.071,24.64,26.35,22.2,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.933,0.059,0.01,25.88,27.52,23.19,Unripe,Bitter vegetal,Grade_3,Do not buy
0.802,0.069,0.129,15.8,17.76,13.44,Unripe,Bitter vegetal,Grade_3,Do not buy
0.324,0.56,0.115,28.07,30.32,26.2,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.553,0.214,0.233,29.68,32.81,27.97,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.833,0.09,0.076,30.74,33.96,27.37,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.507,0.498,0.01,31.55,34.06,29.84,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.053,0.713,0.234,24.16,26.43,22.45,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.096,0.697,0.206,13.04,14.61,11.44,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.078,0.694,0.227,25.67,28.84,22.51,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.182,0.554,0.265,30.82,33.96,27.99,Mostly Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.497,0.441,0.062,15.98,19.15,12.85,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.811,0.04,0.149,14.98,18.37,12.85,Unripe,Bland or bitter,Grade_3,Do not buy
0.417,0.528,0.055,27.23,30.67,23.91,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.241,0.667,0.092,32.38,34.39,29.07,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.209,0.606,0.185,13.31,15.64,11.67,Mostly Ripe,Bland or bitter,Grade_1,Highly recommended
0.613,0.263,0.124,22.55,25.39,20.06,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.49,0.405,0.105,30.28,32.55,28.09,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.109,0.728,0.162,26.05,29.35,24.41,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.33,0.575,0.095,25.53,27.82,22.38,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.164,0.579,0.256,13.9,16.83,10.45,Mostly Ripe,Bland or bitter,Grade_2,Highly recommended
0.56,0.207,0.232,26.99,29.67,24.97,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.119,0.646,0.235,15.53,17.72,12.71,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.173,0.699,0.129,32.38,35.85,28.88,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.93,0.121,0.01,26.27,27.88,22.93,Unripe,Bitter vegetal,Grade_3,Do not buy
0.062,0.693,0.245,30.86,33.47,27.67,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.414,0.466,0.12,14.41,17.07,11.64,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.62,0.263,0.116,14.83,16.48,12.85,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.803,0.059,0.138,30.18,33.28,26.81,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.891,0.061,0.048,28.11,30.94,25.27,Unripe,Bitter vegetal,Grade_3,Do not buy
0.389,0.43,0.181,28.05,30.76,26.13,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.698,0.282,0.021,30.29,31.92,28.52,Color Break,Fermented or mushy,Grade_3,Buy and consume immediately
0.283,0.628,0.089,13.49,15.41,11.96,Mostly Ripe,Bland or bitter,Grade_1,Highly recommended
0.75,0.316,0.01,23.92,26.67,21.6,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.197,0.627,0.176,15.39,17.69,13.34,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.385,0.458,0.157,23.83,26.73,21.98,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.544,0.492,0.01,22.6,24.38,19.95,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.891,0.112,0.01,32.87,35.04,30.11,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.807,0.034,0.159,26.56,29.46,23.06,Unripe,Bitter vegetal,Grade_3,Do not buy
0.805,0.038,0.157,28.68,30.95,26.9,Unripe,Bitter vegetal,Grade_3,Do not buy
0.448,0.449,0.103,26.38,28.13,24.54,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.348,0.659,0.01,26.02,28.92,23.1,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.454,0.526,0.02,31.18,34.65,27.96,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.504,0.441,0.055,31.03,32.91,27.78,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.914,0.117,0.01,22.61,24.93,20.18,Unripe,Bitter vegetal,Grade_3,Do not buy
0.584,0.208,0.208,32.37,34.92,30.34,Color Break,Fermented or mushy,Grade_3,Buy and consume immediately
0.856,0.142,0.01,24.33,27.64,21.08,Unripe,Bitter vegetal,Grade_3,Do not buy
0.61,0.35,0.039,15.55,17.95,13.79,Color Break,Mild sweetness,Grade_2,Can buy and ripen
0.172,0.647,0.181,31.7,34.97,28.56,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.243,0.63,0.127,23.36,25.65,21.84,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.085,0.675,0.24,27.21,30.47,25.03,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.108,0.689,0.203,14.54,16.59,12.02,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.148,0.619,0.233,14.12,16.63,12.33,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.3,0.637,0.062,26.0,27.68,23.8,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.808,0.087,0.105,15.72,17.77,12.8,Unripe,Bitter vegetal,Grade_3,Do not buy
0.891,0.131,0.01,31.72,33.24,29.59,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.851,0.05,0.1,25.43,28.43,22.5,Unripe,Bitter vegetal,Grade_3,Do not buy
0.406,0.448,0.145,31.76,33.57,30.05,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.133,0.607,0.261,31.93,35.41,29.21,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.892,0.121,0.01,13.7,17.12,11.51,Unripe,Bland or bitter,Grade_3,Do not buy
0.147,0.687,0.165,14.38,17.69,11.86,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.141,0.661,0.199,23.66,25.19,21.07,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.382,0.442,0.176,23.6,26.2,20.92,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.21,0.646,0.144,32.19,35.47,30.05,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.837,0.12,0.043,14.81,17.12,13.18,Unripe,Bland or bitter,Grade_3,Do not buy
0.525,0.484,0.01,24.22,27.5,21.38,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.35,0.575,0.075,29.35,32.57,27.28,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.333,0.619,0.048,23.82,25.66,20.82,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.813,0.098,0.09,24.44,25.97,21.99,Unripe,Bitter vegetal,Grade_3,Do not buy
0.059,0.664,0.277,13.33,15.13,10.57,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.553,0.37,0.078,15.17,18.57,12.29,Color Break,Mild sweetness,Grade_2,Can buy and ripen
0.145,0.684,0.171,15.88,19.18,13.73,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.123,0.71,0.166,13.06,14.8,10.47,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.708,0.24,0.052,25.54,28.94,23.65,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.322,0.567,0.11,25.5,27.72,23.35,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.604,0.309,0.088,28.95,30.59,26.05,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.654,0.299,0.047,28.45,30.42,26.16,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.458,0.429,0.114,23.12,24.89,20.35,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.483,0.512,0.01,15.16,18.36,13.17,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.385,0.527,0.088,13.64,16.95,10.18,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.222,0.605,0.173,15.94,17.81,12.46,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.578,0.312,0.11,27.19,28.79,24.2,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.817,0.11,0.073,15.34,17.3,12.98,Unripe,Bitter vegetal,Grade_3,Do not buy
0.728,0.204,0.068,14.24,17.4,12.74,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.316,0.589,0.094,25.96,28.98,24.07,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.413,0.414,0.173,28.55,31.93,25.75,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.17,0.696,0.134,26.33,27.99,23.63,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.52,0.407,0.073,24.47,26.95,21.73,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.296,0.603,0.101,32.94,35.89,30.46,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.929,0.044,0.027,26.73,29.25,23.67,Unripe,Bitter vegetal,Grade_3,Do not buy
0.403,0.456,0.141,26.35,28.41,24.6,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.414,0.528,0.058,14.14,16.17,11.3,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.586,0.219,0.196,25.62,27.47,24.08,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.28,0.558,0.162,30.35,33.41,27.31,Mostly Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.15,0.611,0.239,32.26,33.8,29.5,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.115,0.688,0.198,25.52,28.81,22.86,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.681,0.257,0.062,30.11,33.52,26.87,Color Break,Fermented or mushy,Grade_3,Buy and consume immediately
0.296,0.561,0.143,26.69,28.97,24.51,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.879,0.134,0.01,29.47,31.6,27.26,Unripe,Bitter vegetal,Grade_3,Do not buy
0.559,0.203,0.238,22.98,25.81,20.88,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.373,0.525,0.102,22.53,25.22,20.18,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.888,0.104,0.01,27.34,30.6,25.36,Unripe,Bitter vegetal,Grade_3,Do not buy
0.344,0.64,0.016,24.99,27.27,23.18,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.473,0.489,0.037,14.33,16.58,11.06,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.117,0.631,0.252,28.52,30.71,26.7,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.303,0.559,0.138,27.21,30.39,24.64,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.492,0.433,0.076,15.14,16.8,12.7,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.305,0.559,0.136,15.12,17.19,12.6,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.384,0.496,0.12,13.35,16.33,11.28,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.226,0.58,0.194,15.91,17.45,14.14,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.086,0.616,0.297,14.8,16.74,12.34,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.64,0.345,0.015,22.66,26.11,19.4,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.386,0.508,0.105,15.81,17.66,12.77,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.43,0.476,0.094,27.05,30.5,24.02,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.082,0.693,0.226,31.59,34.41,29.63,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.571,0.205,0.224,24.48,26.8,22.93,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.277,0.661,0.062,13.88,16.88,11.99,Mostly Ripe,Bland or bitter,Grade_1,Highly recommended
0.424,0.402,0.174,15.52,18.11,12.22,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.706,0.209,0.085,15.08,18.13,12.77,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.249,0.604,0.148,15.96,17.51,13.77,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.5,0.521,0.01,25.2,28.69,21.81,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.496,0.484,0.02,25.19,28.31,23.47,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.303,0.608,0.089,23.33,26.69,20.43,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.091,0.69,0.219,14.29,16.0,12.78,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.613,0.229,0.158,29.14,31.85,26.34,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.431,0.477,0.092,24.88,26.39,21.79,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.221,0.56,0.22,13.89,15.91,11.56,Mostly Ripe,Bland or bitter,Grade_2,Highly recommended
0.486,0.531,0.01,30.84,34.29,27.96,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.231,0.608,0.16,24.58,26.68,21.53,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.521,0.463,0.016,22.79,24.52,20.71,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.931,0.132,0.01,24.44,26.3,22.9,Unripe,Bitter vegetal,Grade_3,Do not buy
0.072,0.691,0.237,23.17,25.69,21.44,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.644,0.236,0.119,14.79,16.97,11.76,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.114,0.744,0.143,31.7,34.34,28.36,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.113,0.622,0.265,31.5,33.37,28.97,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.557,0.303,0.14,14.78,16.43,13.2,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.06,0.613,0.327,32.3,34.7,28.9,Fully Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.832,0.051,0.117,32.65,34.66,29.52,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.161,0.655,0.184,32.64,35.02,30.84,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.711,0.292,0.01,26.1,27.78,24.24,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.345,0.582,0.073,32.57,35.6,30.65,Mostly Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.448,0.413,0.139,15.24,17.18,13.19,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.901,0.074,0.025,13.24,15.5,11.62,Unripe,Bland or bitter,Grade_3,Do not buy
0.234,0.65,0.116,23.89,26.76,21.0,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.347,0.561,0.092,31.15,32.89,27.87,Mostly Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.677,0.326,0.01,13.43,16.87,9.95,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.478,0.533,0.01,32.76,34.65,30.42,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.668,0.321,0.011,13.88,15.98,11.21,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.539,0.533,0.01,23.88,25.74,21.17,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.638,0.294,0.069,14.36,17.45,11.6,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.245,0.647,0.108,32.0,34.16,30.44,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.237,0.648,0.115,15.07,18.49,13.03,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.912,0.08,0.01,26.51,28.57,23.92,Unripe,Bitter vegetal,Grade_3,Do not buy
0.225,0.583,0.192,32.24,35.71,28.85,Mostly Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.121,0.678,0.2,24.42,27.07,20.97,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.345,0.569,0.086,29.84,33.13,28.19,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.13,0.635,0.235,27.08,29.5,24.69,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.271,0.574,0.155,15.69,18.63,13.64,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.129,0.728,0.143,23.31,25.96,19.93,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.122,0.609,0.269,22.93,25.1,19.64,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.273,0.629,0.098,31.12,34.26,29.3,Mostly Ripe,Fermented or mushy,Grade_1,Buy and consume immediately
0.097,0.738,0.164,23.75,26.98,21.06,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.889,0.103,0.01,15.16,17.43,12.74,Unripe,Bitter vegetal,Grade_3,Do not buy
0.381,0.447,0.172,15.57,17.42,13.33,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.143,0.666,0.191,15.41,17.9,13.64,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.131,0.688,0.181,29.02,32.06,27.36,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.835,0.145,0.02,24.49,27.88,22.73,Unripe,Bitter vegetal,Grade_3,Do not buy
0.853,0.067,0.081,24.55,27.89,22.03,Unripe,Bitter vegetal,Grade_3,Do not buy
0.61,0.232,0.159,15.49,17.15,12.88,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.405,0.493,0.102,14.94,16.98,12.87,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.559,0.257,0.184,13.19,15.67,10.65,Color Break,Bland or bitter,Grade_3,Can buy and ripen
0.07,0.74,0.189,13.68,16.22,10.57,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.801,0.054,0.146,14.49,17.85,12.33,Unripe,Bland or bitter,Grade_3,Do not buy
0.129,0.734,0.137,14.04,16.28,11.72,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.237,0.688,0.075,15.08,17.36,12.8,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.396,0.432,0.172,30.21,31.84,28.55,Half Ripe,Fermented or mushy,Grade_2,Buy and consume immediately
0.175,0.675,0.149,29.96,33.36,27.5,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.912,0.066,0.021,15.34,18.69,13.73,Unripe,Bitter vegetal,Grade_3,Do not buy
0.83,0.115,0.056,14.73,17.13,11.6,Unripe,Bland or bitter,Grade_3,Do not buy
0.802,0.138,0.06,30.54,32.13,27.61,Unripe,Fermented or mushy,Grade_3,Buy and consume immediately
0.502,0.425,0.073,13.5,15.36,10.37,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.605,0.384,0.01,28.43,31.2,25.69,Color Break,Mild sweetness,Grade_2,Can buy and ripen
0.086,0.664,0.251,13.95,15.55,10.88,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.088,0.616,0.295,26.75,28.44,24.17,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.132,0.636,0.233,26.89,30.27,24.3,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.112,0.74,0.148,15.79,18.32,12.3,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.13,0.709,0.16,14.36,17.54,11.21,Fully Ripe,Bland or bitter,Grade_1,Highly recommended
0.694,0.371,0.01,23.07,26.4,20.2,Color Break,Mild sweetness,Grade_2,Can buy and ripen
0.297,0.599,0.104,25.73,28.82,23.25,Mostly Ripe,Sweet tropical,Grade_2,Highly recommended
0.496,0.457,0.046,14.04,16.83,11.02,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.196,0.695,0.109,14.87,17.24,12.06,Mostly Ripe,Bland or bitter,Grade_1,Highly recommended
0.191,0.621,0.188,15.94,17.6,14.21,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.088,0.712,0.201,15.5,17.83,12.46,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.148,0.743,0.109,23.29,25.57,20.5,Fully Ripe,Very sweet aromatic,Grade_1,Highly recommended
0.607,0.318,0.075,28.3,30.68,26.24,Color Break,Mild sweetness,Grade_3,Can buy and ripen
0.503,0.416,0.081,15.75,18.49,14.12,Half Ripe,Balanced sweetness,Grade_2,Can buy and ripen
0.857,0.084,0.059,14.8,18.14,11.79,Unripe,Bland or bitter,Grade_3,Do not buy
0.285,0.62,0.095,22.97,26.33,20.91,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.843,0.058,0.099,24.32,27.45,22.42,Unripe,Bitter vegetal,Grade_3,Do not buy
0.357,0.546,0.097,13.04,14.92,10.22,Half Ripe,Bland or bitter,Grade_2,Can buy and ripen
0.199,0.691,0.111,22.53,25.01,19.32,Mostly Ripe,Sweet tropical,Grade_1,Highly recommended
0.829,0.059,0.112,28.73,30.54,27.14,Unripe,Bitter vegetal,Grade_3,Do not buy
0.881,0.058,0.061,13.9,16.76,10.47,Unripe,Bland or bitter,Grade_3,Do not buy
0.553,0.35,0.097,30.88,32.68,27.39,Color Break,Fermented or mushy,Grade_2,Buy and consume immediately
